Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places
32628,"Craven County, North Carolina, low river levels, dry conditions and wind causing dirt clouds in crop fields, plants require watering",4/22/16,4/10/16,4/10/16,"Weekly Report:  Very dry.  We have had less than 2/10th of an inch of rain in the past week.  Combined with high winds, and cold temperatures at night (two nights freezing) makes for everything drying out.There was a lot of bud and blossom damage at our location on Tuesday night when temperatures fell to 26 degrees, and were under freezing for at least six hours.To note:  Areas nearby (within five miles) did not have this same damage.  We witnessed blossoms and buds the next day in those areas.  Micro-climates exist here.Agriculture:  With the impending freezes, no planting was done this week.  Crop farmers are applying fertilizer at this time.Logging has begun again.Bus: Industry N/A.Energy:  Temperatures have been moderate enough that heat or AC units were not required, although on two cold nights, and with high winds, some heating units may have been run.Fire: Danger high - dry and windy conditions existPlants:  Our bees were foraging on holly blossoms by the thousands on Tuesday afternoon.  By Wednesday morning - those blossoms were frozen and had turned black. We have begun feeding our bees since their population is high (at spring brood-build-up) and the forage possibilities have greatly diminished.Damaged plants (leaves or blossoms) hollies, clover (set back), cherry and apple blossoms, azaleas - only got one day of bloom this year. Dogwood leaves burned and dropped off of vitex, fringe tree, figs.We covered strawberries and blueberries with wheat straw - blueberries have fruit on them - dehydrating without rain - we are now manually watering.Wildlife: Birds are in a similar state as our bees- in that forage has lessened.  This week showed up: barn swallows and canary finches in groups;  Hummingbird females showed up - the first day of the freeze.Relief Response:  None required.Society and Public Health:  Wind has been so high, on a recent drive throughout our and a neighboring county, we witnessed clouds of dirt being torn off the tilled, but not-yet-planted crop fields.  Pollen count is in the high level.Tourism & Recreation:  Some outdoor public garden events were impacted by the freezing temps - causing lower attendance in the mornings, and much work by staff to protect plants.Water Supply and Quality: River levels are very low.  Lack of runoff from the period of no precipitation, combined with the wind-driven tides in the area rivers have made for water levels to be (likely temporarily) about four feet low this week.CoCoRaHS Report from Station #New Bern 8.8 W on 4/10/2016","Agriculture, Plants & Wildlife, Water Supply & Quality","Craven County, NC"
38767,"Pasture, hay cuttings affected in Watauga County, North Carolina",11/15/16,4/10/16,11/14/16,"The lack of rain during the summer and fall of 2016 has impacted our pasture land and hay land drastically. The low amount of rain we received during the summer months hurt out second cutting hay tremendously. Our yields were not even half of what they would have been on a year with normal rain fall. The low amount of rain that our pasture land received resulted in cattle not having enough grass to make it into fall without having to feed hay.From an agricultural producer in Watauga County, North Carolina, on November 14, 2016",Agriculture,"Watauga County, NC"
32603,"Pershing County, Nevada, watering garden plants daily and trees weekly",4/8/16,4/6/16,4/6/16,"Very dry.  Watering garden plants every day, trees once per week.  CoCoRaHS Report from Station #Lovelock 0.6 N on 4/6/2016",Plants & Wildlife,"Pershing County, NV"
32602,"Fire activity, concern about fire danger in Curry County, New Mexico",4/8/16,4/5/16, ,"Several citizens of Curry County, as well as the volunteer fire chiefs in Broadview and Field, have urged County Manager Lance Pyle to enact a burn ban, due to high winds, low humidity and the occurrence of fires in the northern part of the county.  Current conditions did not yet meet the criteria set forth in an ordinance for adopting restrictions on open burning.The county manager strongly urged citizens to avoid outdoor burning, if possible, or to coordinate with the local fire chief or fire marshal before striking a match.Clovis News Journal (N.M.), April 7, 2016","Fire, Relief, Response & Restrictions","Curry County, NM, Broadview, NM, Field, NM"
32601,Researchers investigate Northern forests' response to drought in New Hampshire,4/8/16,4/4/16, ,"Researchers from the University of New Hampshire are investigating how drought affects Northern forests by monitoring the way eastern white pine trees and northern red oak trees respond to receiving just 45 percent of normal rainfall.  Variables such as seasonal changes in soil moisture content, soil respiration, decomposition, tree water use, and biomass accumulation will be measured over a 4-year period.Manchester Union Leader (N.H.), April 4, 2016","Plants & Wildlife, Society & Public Health","Strafford County, NH, Durham, NH"
32599,"Madison County, North Carolina, had to shut off one jet of the microhydro",4/7/16,4/3/16,4/3/16,"March ended as the driest on record for Tri-Cities airport (east Tennessee, our closest official station). Then April 1st we enjoyed 0.84"" of rain giving us 0.95"" for the week. It wasn't enough to keep the turbine at full power, so we shut down the smaller jet; still producing 200 watts. More early spring wildflowers are blooming, including Dutchman's breeches, foamflower, and the first trilliums. Birds are singing; ruffed grouse are drumming. The cool weather garden plants are all up and growing. Our spring remains excellent quality and quantity.  CoCoRaHS Report from Station #Marshall 13.6 NNW on 4/3/2016",Energy,"Madison County, NC"
35887,Drought persists in Southern Middle Tennessee,7/19/16,4/1/16,7/18/16,"Drought persisting in Southern Middle Tennessee: scattered storms across the southern portions of Middle Tennessee during the past 14 days continue to train through sections along Highway 64 while missing areas to the north and south. NOAA AHPS Quantitative Precipitation 30-day  estimates show  near-normal rainfall of 4"" to 5"" in some areas. Actual rain gauge samples in South Giles County, TN, show 2"" average rainfall received in the past 30 days along the state line. With an approximate 30% of normal rainfall for May, June and July, severe impacts to corn are evident in a crop looking to yield 25% to 50 % of normal in many areas. The long-term outlook for cool season forage recovery looks bleak going into this fall. Some recovery from the end of June crunch in pasture fields as warm season grasses and many non-palatable deep-rooted weeds showing most of the current growth.From a USDA employee in Pulaski, Tennessee, on July 18, 2016",Agriculture,"Giles County, TN, Prospect, TN, Lawrence County, TN, Lewis County, TN, Lincoln County, TN, Marshall County, TN, Maury County, TN, Perry County, TN, Wayne County, TN"
38400,"Lack of rain affecting agricultural producers in Maury County, Tennessee",10/17/16,4/1/16,10/14/16,"Areas of Maury County received little to no rainfall during the month of September and have yet to receive a rain in October.  The drought encompasses the entire county currently where earlier in the year, portions of the county were receiving rainfall.  Cattle producers are feeding hay early and began feeding hay mid-September. Feeding hay early coupled with the earlier drought this year could make hay supply short in the area.  The corn crop is 60% to 75% of last year's yield.  Soybeans seem to be yielding well due to the late July and August rainfall.  A rain is needed badly in Maury County.From a Farm Service Agency agent in Maury County, Tennessee, on October 14, 2016",Agriculture,"Maury County, TN"
35994,"Livestock producers feeding hay, hauling water in Maury County, Tennessee; corn being chopped for silage",8/2/16,4/1/16,8/1/16,"Rainfall has been very scattered throughout Maury County.  Portions of the county received 0.2-1.0 inches of rainfall July 29-30, but other portions of the county didn't receive any rainfall during the week.  Several livestock producers are feeding hay and hauling water due to the lack of rainfall, specifically in the southwestern to southern middle portion of the county encompassing Campbellsville, portions of Mt. Pleasant, Hampshire, Santa Fe and Williamsport. Corn is now being chopped for silage and appraisals of the corn are showing a 30-50% reduction in yield from previous years.  The reduction of yield coupled with the lower commodity prices is resulting in a negative economic impact for the area.  Soybeans are lagging behind but ample rainfall in August could make the crop average to good.From Clint Bain, Farm Service Agency/USDA, Columbia, Tennessee, on August 1, 2016",Agriculture,"Maury County, TN"
35892,"Deteriorating pasture conditions affecting agricultural producers in Harding County, South Dakota",7/20/16,4/1/16,7/20/16,"Water levels in ponds and dams are very low and the water quality is very bad. I do not see any frogs in or near the water; also dead minnows and dead fish along the shoreline. The last couple days we have seen dead deer also.Pasture conditions are deteriorating every day to the point that hay will need to be fed as a supplement. There has been little to no new forage in any winter pastures due to the lack of rainfall.Using the Weather Service data for Buffalo, South Dakota, there has been 4.52 inches of moisture since January 1, 2016, with the month of April receiving 2.15 inches. That has left the area very dry since then, with the Month of July receiving .22 inches of rain.The dry conditions are a disaster.From an agricultural producer in Harding County, South Dakota, on July 20, 2016","Agriculture, Plants & Wildlife, Water Supply & Quality","Harding County, SD"
