Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
35963,"Ithaca, New York water supply desperately low",07/29/2016,07/28/2016, ,"Ithaca could be out of water in the next 30 days without significant rainfall, city officials announced on July 27.  Fall Creek and Six Mile Creek, sources of municipal water for Ithaca and Cornell University, were at record low levels. The typical flow rate for Six Mile Creek is 14 to 20 cubic feet per second, but was flowing at 4 cfs during the week of July 18.  United States Geological Survey data shows groundwater levels were lower than normal and steadily dropping.theithacajournal (N.Y.), July 28, 2016","Relief, Response & Restrictions, Water Supply & Quality","Tompkins County, NY, Ithaca, NY",
35981,Rhode Islanders asked to conserve water,08/01/2016,07/28/2016, ,"The Rhode Island Water Resources Board asked residents to conserve water, due to the heat and dry conditions in the region.  The Drought Steering Committee will meet on Aug. 4 to assess the situation.  Providence Journal (R.I.), July 28, 2016","Relief, Response & Restrictions, Water Supply & Quality","Rhode Island, Bristol County, RI, Kent County, RI, Newport County, RI, Providence County, RI, Washington County, RI",
36003,"Spontaneous combustion of manure in Cayuga County, New York",08/02/2016,07/28/2016, ,"The New York Department of Environmental Conservation received multiple complaints about odor and smoke from flaming piles of horse manure in Throop.  The large piles tend to spontaneously combust during hot, dry weather.Wichita Eagle & Kansas.com (Kan.), July 28, 2016","Fire, Society & Public Health","Cayuga County, NY",
35973,"Pastures, crops in Texas Panhandle becoming drier",07/29/2016,07/27/2016, ,"Hot, dry and windy conditions were stressing crops and depleting soil moisture in the Texas Panhandle.  Pasture and range conditions were deteriorating, and some acres of corn may be abandoned if they do not get water soon.  Producers will likely begin supplemental feeding soon if the dryness continues.  Fire danger was high.North Texas e-News (Fannin, Texas), July 27, 2016","Agriculture, Plants & Wildlife","Armstrong County, TX, Briscoe County, TX, Carson County, TX, Collingsworth County, TX, Dallam County, TX, Deaf Smith County, TX, Donley County, TX, Gray County, TX, Hall County, TX, Hansford County, TX, Hartley County, TX, Hemphill County, TX, Hutchinson County, TX, Lipscomb County, TX, Moore County, TX, Ochiltree County, TX, Oldham County, TX, Potter County, TX, Randall County, TX, Roberts County, TX, Sherman County, TX, Wheeler County, TX",
35975,"Burn bans, crop stress in West Central Texas",07/29/2016,07/27/2016, ,"Burn bans were in effect in all parts of West Central Texas as hot, dry windy conditions elevated the fire danger.  Some row crops and small grains were stressed by the lack of moisture.  Range and pasture conditions were declining.North Texas e-News (Fannin, Texas), July 27, 2016","Agriculture, Fire, Plants & Wildlife, Relief, Response & Restrictions","Brown County, TX, Burnet County, TX, Callahan County, TX, Coke County, TX, Coleman County, TX, Concho County, TX, Fisher County, TX, Irion County, TX, Jones County, TX, Lampasas County, TX, Llano County, TX, Mason County, TX, McCulloch County, TX, Menard County, TX, Mills County, TX, Nolan County, TX, Runnels County, TX, San Saba County, TX, Schleicher County, TX, Shackelford County, TX, Sterling County, TX, Taylor County, TX, Tom Green County, TX",
35974,"Rangeland, pastures starting to brown in Far West Texas, many burn bans",07/29/2016,07/27/2016, ,"Some rangeland and pastures in Far West Texas were starting to turn brown from the hot, dry weather.  Dryland cotton was stressed from lack of rain, and some feared that cotton would begin shedding a significant amount of its fruit load if rain does not arrive soon.  The dryness also led many counties to ban outdoor burning as the fire danger increased.North Texas e-News (Fannin, Texas), July 27, 2016","Agriculture, Fire, Plants & Wildlife, Relief, Response & Restrictions","Andrews County, TX, Brewster County, TX, Crane County, TX, Crockett County, TX, Culberson County, TX, Ector County, TX, El Paso County, TX, Glasscock County, TX, Howard County, TX, Hudspeth County, TX, Jeff Davis County, TX, Loving County, TX, Martin County, TX, Midland County, TX, Pecos County, TX, Presidio County, TX, Reagan County, TX, Reeves County, TX, Terrell County, TX, Upton County, TX, Val Verde County, TX, Ward County, TX, Winkler County, TX",
35976,Pastures hurt by lack of rain in Southwest Texas,07/29/2016,07/27/2016, ,"The lack of moisture allowed some pastures to burn up in Southwest Texas.  Available forage was damaged in some areas also.  Topsoil was drying out from the hot, dry windy weather.North Texas e-News (Fannin, Texas), July 27, 2016","Agriculture, Plants & Wildlife","Bandera County, TX, Bastrop County, TX, Bexar County, TX, Blanco County, TX, Caldwell County, TX, Comal County, TX, Edwards County, TX, Gillespie County, TX, Gonzales County, TX, Guadalupe County, TX, Hays County, TX, Kendall County, TX, Kerr County, TX, Kimble County, TX, Kinney County, TX, Medina County, TX, Real County, TX, Sutton County, TX, Travis County, TX, Uvalde County, TX, Wilson County, TX",
35972,"Hot, dry weather impacting crops in Texas' Coastal Bend",07/29/2016,07/27/2016, ,"The hot, dry weather was hard on dryland cotton in the Coastal Bend, and pastures and hay fields were drying out, too.North Texas e-News (Fannin, Texas), July 27, 2016",Agriculture,"Aransas County, TX, Austin County, TX, Bee County, TX, Calhoun County, TX, Colorado County, TX, DeWitt County, TX, Fayette County, TX, Goliad County, TX, Jackson County, TX, Karnes County, TX, Lavaca County, TX, Matagorda County, TX, Nueces County, TX, Refugio County, TX, San Patricio County, TX, Victoria County, TX, Washington County, TX, Wharton County, TX",
35970,"Some Central Texas crops stressed, burn bans common",07/29/2016,07/27/2016, ,"Pastures, dryland Bermuda grass meadows and cotton showed drought stress in Central Texas.  Many counties adopted burn bans, due to the hot, dry weather increasing the fire danger.North Texas e-News (Fannin, Texas), July 27, 2016","Agriculture, Fire, Plants & Wildlife, Relief, Response & Restrictions","Bell County, TX, Bosque County, TX, Comanche County, TX, Coryell County, TX, Eastland County, TX, Ellis County, TX, Erath County, TX, Falls County, TX, Freestone County, TX, Hamilton County, TX, Hill County, TX, Hood County, TX, Johnson County, TX, Leon County, TX, Limestone County, TX, McLennan County, TX, Milam County, TX, Navarro County, TX, Robertson County, TX, Somervell County, TX, Williamson County, TX",
35971,Wheat producers in the Rolling Plains of Texas worried about soil moisture,07/29/2016,07/27/2016, ,"Wheat producers in the Rolling Plains of Texas were worrying about soil moisture for their wheat fields in upcoming months as the land remained dry.  North Texas e-News (Fannin, Texas), July 27, 2016",Society & Public Health,"Archer County, TX, Baylor County, TX, Childress County, TX, Clay County, TX, Cottle County, TX, Dickens County, TX, Foard County, TX, Hardeman County, TX, Haskell County, TX, Jack County, TX, Kent County, TX, King County, TX, Knox County, TX, Montague County, TX, Motley County, TX, Palo Pinto County, TX, Parker County, TX, Stephens County, TX, Stonewall County, TX, Throckmorton County, TX, Wichita County, TX, Wilbarger County, TX, Wise County, TX, Young County, TX",
36135,"Water conservation, discolored water in Endicott, New York",08/19/2016,07/27/2016,08/19/2016,"Low water pressure in Endicott’s water system stirred up sediment, resulting in discolored water.  Residents have been asked to conserve since July 27.WNBF-AM 1290 (Binghamton, N.Y.), Aug. 16, 2016","Relief, Response & Restrictions, Water Supply & Quality","Broome County, NY, Endicott, NY, Endwell, NY",
35977,"Hot, dry weather drying pasture, soil in South Texas",07/29/2016,07/27/2016, ,"Hot, dry windy conditions in South Texas contributed to pasture and range deterioration and soil moisture depletion.  Some producers were giving livestock supplemental feeding, due to the reduction in forage quality.  Pecan growers irrigated their trees, adding considerable cost to growing the nuts, as the hot and dry weather made irrigation a wise option.  Fires were occurring more frequently with the dry conditions.North Texas e-News (Fannin, Texas), July 27, 2016","Agriculture, Fire, Plants & Wildlife, Water Supply & Quality","Atascosa County, TX, Brooks County, TX, Cameron County, TX, Dimmit County, TX, Duval County, TX, Frio County, TX, Hidalgo County, TX, Jim Hogg County, TX, Jim Wells County, TX, Kenedy County, TX, Kleberg County, TX, La Salle County, TX, Live Oak County, TX, Maverick County, TX, McMullen County, TX, Starr County, TX, Webb County, TX, Willacy County, TX, Zapata County, TX, Zavala County, TX",
35966,"Ohio hay not regrowing, yields poor",07/29/2016,07/26/2016, ,"Ohio hay was not regrowing and yields were not very good, causing concern about the hay supply for the winter.  Livestock producers were also feeding hay at present.  Oats, however, experienced less disease and was ready for harvest early amid the hot, dry weather.USAgNet (Marshfield, Wis.), July 26, 2016","Agriculture, Plants & Wildlife","Ohio, Adams County, OH, Allen County, OH, Ashland County, OH, Ashtabula County, OH, Athens County, OH, Auglaize County, OH, Belmont County, OH, Brown County, OH, Butler County, OH, Carroll County, OH, Champaign County, OH, Clark County, OH, Clermont County, OH, Clinton County, OH, Columbiana County, OH, Coshocton County, OH, Crawford County, OH, Cuyahoga County, OH, Darke County, OH, Defiance County, OH, Delaware County, OH, Erie County, OH, Fairfield County, OH, Fayette County, OH, Franklin County, OH, Fulton County, OH, Gallia County, OH, Geauga County, OH, Greene County, OH, Guernsey County, OH, Hamilton County, OH, Hancock County, OH, Hardin County, OH, Harrison County, OH, Henry County, OH, Highland County, OH, Hocking County, OH, Holmes County, OH, Huron County, OH, Jackson County, OH, Jefferson County, OH, Knox County, OH, Lake County, OH, Lawrence County, OH, Licking County, OH, Logan County, OH, Lorain County, OH, Lucas County, OH, Madison County, OH, Mahoning County, OH, Marion County, OH, Medina County, OH, Meigs County, OH, Mercer County, OH, Miami County, OH, Monroe County, OH, Montgomery County, OH, Morgan County, OH, Morrow County, OH, Muskingum County, OH, Noble County, OH, Ottawa County, OH, Paulding County, OH, Perry County, OH, Pickaway County, OH, Pike County, OH, Portage County, OH, Preble County, OH, Putnam County, OH, Richland County, OH, Ross County, OH, Sandusky County, OH, Scioto County, OH, Seneca County, OH, Shelby County, OH, Stark County, OH, Summit County, OH, Trumbull County, OH, Tuscarawas County, OH, Union County, OH, Van Wert County, OH, Vinton County, OH, Warren County, OH, Washington County, OH, Wayne County, OH, Williams County, OH, Wood County, OH, Wyandot County, OH",
35960,"Pastures dry, crops severely impacted in Washington County, Tennessee",07/28/2016,07/26/2016, ,"Livestock producers in Washington County were on the cusp of starting to feed hay because pastures were dried up, said Greg Quillen, farmer and district conservationist for the Washington County Soil Conservation District.  The fall hay cutting will be short without good rainfall soon.  A few farmers were hauling water because their ponds went dry, stated the general manager of the Washington County Soil Conservation District.  Drought devastated green bean and half-runner bean production this year, according to Quillen, who knew of only one vegetable grower whose green bean plants actually produced something worth picking this summer.  The hot, dry weather was hurting corn, too.Johnson City Press (Tenn.), July 26, 2016","Agriculture, Plants & Wildlife, Water Supply & Quality","Washington County, TN",
